"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,2834
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,2804
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,2717
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,3016
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,2983
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,3027
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,3474
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,11139
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,2809
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,0,0,0,4000,3152
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,175
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,151
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,154
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,158
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,400
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,150
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,149
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,150
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,164
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,0,1,0,0,2120,146
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,420
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,327
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,153
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,378
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,149
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,164
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,644
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,152
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,169
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,0,0,0,4694,149
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,166
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,152
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,155
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,166
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,153
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,156
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,159
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,155
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,154
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,2,1,0,0,2814,167
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,383
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,382
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,234
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,165
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,152
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,149
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,166
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,402
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,152
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,0,0,0,5031,187
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,157
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,156
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,152
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,166
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,155
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,154
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,170
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,155
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,156
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,4,1,0,0,3151,166
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,390
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,155
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,153
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,165
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,153
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,153
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,163
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,164
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,162
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,0,0,0,5705,160
"unspecified","columnInt","int",1000000,100000,1,0.000333333,17,8,1,0,0,3825,165
