"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15748
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,14758
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15299
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15234
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15624
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,14854
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,14618
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15207
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15028
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,0,0,0,24000,15329
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3594
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3569
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3643
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3539
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3579
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3579
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3691
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3850
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3577
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,0,1,0,0,26416,3552
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,3741
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,4284
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,4637
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,3043
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,4523
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,3833
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,4007
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,4324
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,4325
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,0,0,0,28167,3048
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3578
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3562
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3614
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3596
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3719
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3589
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3583
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3723
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3831
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,2,1,0,0,30584,3618
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,3721
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,3598
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2605
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2696
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2839
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2834
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2664
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2852
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,3318
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,0,0,0,30188,2616
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,1,0,0,32605,3635
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,1,0,0,32605,3973
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,1,0,0,32605,3673
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,1,0,0,32605,3638
"LINEITEM","L_PARTKEY","int",6000000,100000,-1,-1,17,4,1,0,0,32605,3605
