30000000,100000,3000,"uniform3000",14,4,0,29660120
30000000,100000,3000,"uniform3000",14,4,33,337804
30000000,100000,3000,"uniform3000",14,4,66,2076
30000000,100000,3000,"uniform3000",14,8,0,29977120
30000000,100000,3000,"uniform3000",14,8,33,22880
30000000,100000,3000,"uniform3000",14,16,0,29999926
30000000,100000,3000,"uniform3000",14,16,33,74
30000000,100000,3000,"uniform3000",15,2,0,29318746
30000000,100000,3000,"uniform3000",15,2,33,673652
30000000,100000,3000,"uniform3000",15,2,66,7602
30000000,100000,3000,"uniform3000",15,4,0,29829515
30000000,100000,3000,"uniform3000",15,4,33,169588
30000000,100000,3000,"uniform3000",15,4,66,897
30000000,100000,3000,"uniform3000",15,8,0,29988790
30000000,100000,3000,"uniform3000",15,8,33,11210
30000000,100000,3000,"uniform3000",15,16,0,29999922
30000000,100000,3000,"uniform3000",15,16,33,78
30000000,100000,3000,"uniform3000",16,2,0,29659878
30000000,100000,3000,"uniform3000",16,2,33,338202
30000000,100000,3000,"uniform3000",16,2,66,1920
30000000,100000,3000,"uniform3000",16,4,0,29913746
30000000,100000,3000,"uniform3000",16,4,33,86128
30000000,100000,3000,"uniform3000",16,4,66,126
30000000,100000,3000,"uniform3000",16,8,0,29994388
30000000,100000,3000,"uniform3000",16,8,33,5612
30000000,100000,3000,"uniform3000",16,16,0,29999890
30000000,100000,3000,"uniform3000",16,16,33,110
30000000,100000,3000,"uniform3000",17,2,0,29829373
30000000,100000,3000,"uniform3000",17,2,33,169736
30000000,100000,3000,"uniform3000",17,2,66,891
30000000,100000,3000,"uniform3000",17,4,0,29954542
30000000,100000,3000,"uniform3000",17,4,33,45398
30000000,100000,3000,"uniform3000",17,4,66,60
30000000,100000,3000,"uniform3000",17,8,0,29997490
30000000,100000,3000,"uniform3000",17,8,33,2510
30000000,100000,3000,"uniform3000",17,16,0,29999938
30000000,100000,3000,"uniform3000",17,16,33,62
