300000,100000,3000,500,14,8,2,14
300000,100000,3000,500,14,8,3,12
300000,100000,3000,500,14,8,4,5
300000,100000,3000,500,14,8,5,2
300000,100000,3000,500,14,8,6,4
300000,100000,3000,500,14,8,7,5
300000,100000,3000,500,14,8,8,7
300000,100000,3000,500,14,8,9,7
300000,100000,3000,500,14,8,10,5
300000,100000,3000,500,14,8,11,1
300000,100000,3000,500,14,8,12,7
300000,100000,3000,500,14,8,13,3
300000,100000,3000,500,14,8,15,5
300000,100000,3000,500,14,8,16,3
300000,100000,3000,500,14,8,17,4
300000,100000,3000,500,14,8,18,2
300000,100000,3000,500,14,8,19,5
300000,100000,3000,500,14,8,20,3
300000,100000,3000,500,14,8,21,4
300000,100000,3000,500,14,8,22,3
300000,100000,3000,500,14,8,23,2
300000,100000,3000,500,14,8,27,5
300000,100000,3000,500,14,8,28,1
300000,100000,3000,500,14,8,30,1
300000,100000,3000,500,14,8,31,6
300000,100000,3000,500,14,8,32,1
300000,100000,3000,500,14,8,34,2
300000,100000,3000,500,14,8,35,3
300000,100000,3000,500,14,8,36,3
300000,100000,3000,500,14,8,38,2
300000,100000,3000,500,14,8,39,2
300000,100000,3000,500,14,8,40,4
300000,100000,3000,500,14,8,42,1
300000,100000,3000,500,14,8,44,3
300000,100000,3000,500,14,8,45,3
300000,100000,3000,500,14,8,46,1
300000,100000,3000,500,14,8,47,3
300000,100000,3000,500,14,8,48,1
300000,100000,3000,500,14,8,51,1
300000,100000,3000,500,14,8,52,1
300000,100000,3000,500,14,8,54,1
300000,100000,3000,500,14,8,56,1
300000,100000,3000,500,14,8,57,1
300000,100000,3000,500,14,8,58,2
300000,100000,3000,500,14,8,59,1
300000,100000,3000,500,14,8,60,1
300000,100000,3000,500,14,8,61,1
300000,100000,3000,500,14,8,62,1
300000,100000,3000,500,14,8,63,3
300000,100000,3000,500,14,8,64,1
300000,100000,3000,500,14,8,65,5
300000,100000,3000,500,14,8,67,1
300000,100000,3000,500,14,8,68,1
300000,100000,3000,500,14,8,69,1
300000,100000,3000,500,14,8,71,2
300000,100000,3000,500,14,8,72,2
300000,100000,3000,500,14,8,73,4
300000,100000,3000,500,14,8,74,3
300000,100000,3000,500,14,8,75,4
300000,100000,3000,500,14,8,76,5
300000,100000,3000,500,14,8,77,7
300000,100000,3000,500,14,8,78,5
300000,100000,3000,500,14,8,79,9
300000,100000,3000,500,14,16,0,300000
300000,100000,3000,500,15,2,0,293375
300000,100000,3000,500,15,2,1,497
300000,100000,3000,500,15,2,2,345
300000,100000,3000,500,15,2,3,257
300000,100000,3000,500,15,2,4,218
300000,100000,3000,500,15,2,5,171
300000,100000,3000,500,15,2,6,162
300000,100000,3000,500,15,2,7,137
300000,100000,3000,500,15,2,8,126
300000,100000,3000,500,15,2,9,115
300000,100000,3000,500,15,2,10,102
300000,100000,3000,500,15,2,11,111
300000,100000,3000,500,15,2,12,107
300000,100000,3000,500,15,2,13,94
300000,100000,3000,500,15,2,14,69
300000,100000,3000,500,15,2,15,79
300000,100000,3000,500,15,2,16,55
300000,100000,3000,500,15,2,17,84
300000,100000,3000,500,15,2,18,59
300000,100000,3000,500,15,2,19,79
300000,100000,3000,500,15,2,20,65
300000,100000,3000,500,15,2,21,64
300000,100000,3000,500,15,2,22,56
300000,100000,3000,500,15,2,23,73
300000,100000,3000,500,15,2,24,65
300000,100000,3000,500,15,2,25,68
300000,100000,3000,500,15,2,26,48
300000,100000,3000,500,15,2,27,53
300000,100000,3000,500,15,2,28,44
300000,100000,3000,500,15,2,29,50
300000,100000,3000,500,15,2,30,54
300000,100000,3000,500,15,2,31,38
300000,100000,3000,500,15,2,32,60
300000,100000,3000,500,15,2,33,38
300000,100000,3000,500,15,2,34,57
300000,100000,3000,500,15,2,35,50
300000,100000,3000,500,15,2,36,53
300000,100000,3000,500,15,2,37,48
300000,100000,3000,500,15,2,38,46
300000,100000,3000,500,15,2,39,43
300000,100000,3000,500,15,2,40,49
300000,100000,3000,500,15,2,41,60
300000,100000,3000,500,15,2,42,58
300000,100000,3000,500,15,2,43,66
300000,100000,3000,500,15,2,44,31
300000,100000,3000,500,15,2,45,46
300000,100000,3000,500,15,2,46,40
300000,100000,3000,500,15,2,47,42
300000,100000,3000,500,15,2,48,49
300000,100000,3000,500,15,2,49,41
300000,100000,3000,500,15,2,50,54
300000,100000,3000,500,15,2,51,45
300000,100000,3000,500,15,2,52,33
300000,100000,3000,500,15,2,53,45
300000,100000,3000,500,15,2,54,57
300000,100000,3000,500,15,2,55,51
300000,100000,3000,500,15,2,56,42
300000,100000,3000,500,15,2,57,52
300000,100000,3000,500,15,2,58,56
300000,100000,3000,500,15,2,59,53
300000,100000,3000,500,15,2,60,55
300000,100000,3000,500,15,2,61,52
300000,100000,3000,500,15,2,62,56
300000,100000,3000,500,15,2,63,56
300000,100000,3000,500,15,2,64,66
300000,100000,3000,500,15,2,65,56
300000,100000,3000,500,15,2,66,47
300000,100000,3000,500,15,2,67,61
300000,100000,3000,500,15,2,68,40
300000,100000,3000,500,15,2,69,42
300000,100000,3000,500,15,2,70,69
300000,100000,3000,500,15,2,71,57
300000,100000,3000,500,15,2,72,78
300000,100000,3000,500,15,2,73,96
300000,100000,3000,500,15,2,74,74
300000,100000,3000,500,15,2,75,85
300000,100000,3000,500,15,2,76,102
300000,100000,3000,500,15,2,77,121
300000,100000,3000,500,15,2,78,151
300000,100000,3000,500,15,2,79,323
300000,100000,3000,500,15,2,80,4
300000,100000,3000,500,15,2,82,4
300000,100000,3000,500,15,2,85,1
300000,100000,3000,500,15,2,86,1
300000,100000,3000,500,15,2,89,1
300000,100000,3000,500,15,2,91,1
300000,100000,3000,500,15,2,95,1
300000,100000,3000,500,15,2,98,2
300000,100000,3000,500,15,2,99,1
300000,100000,3000,500,15,2,100,1
300000,100000,3000,500,15,2,101,1
300000,100000,3000,500,15,2,104,1
300000,100000,3000,500,15,2,107,1
300000,100000,3000,500,15,2,109,1
300000,100000,3000,500,15,2,121,1
300000,100000,3000,500,15,2,132,1
300000,100000,3000,500,15,2,135,1
300000,100000,3000,500,15,2,136,1
300000,100000,3000,500,15,2,140,1
300000,100000,3000,500,15,2,143,1
300000,100000,3000,500,15,2,145,1
300000,100000,3000,500,15,4,0,298309
300000,100000,3000,500,15,4,1,144
300000,100000,3000,500,15,4,2,80
300000,100000,3000,500,15,4,3,66
300000,100000,3000,500,15,4,4,53
300000,100000,3000,500,15,4,5,44
300000,100000,3000,500,15,4,6,41
300000,100000,3000,500,15,4,7,31
300000,100000,3000,500,15,4,8,34
300000,100000,3000,500,15,4,9,34
300000,100000,3000,500,15,4,10,32
300000,100000,3000,500,15,4,11,20
300000,100000,3000,500,15,4,12,19
300000,100000,3000,500,15,4,13,26
300000,100000,3000,500,15,4,14,19
300000,100000,3000,500,15,4,15,30
300000,100000,3000,500,15,4,16,13
300000,100000,3000,500,15,4,17,23
300000,100000,3000,500,15,4,18,17
300000,100000,3000,500,15,4,19,17
300000,100000,3000,500,15,4,20,14
300000,100000,3000,500,15,4,21,19
300000,100000,3000,500,15,4,22,16
300000,100000,3000,500,15,4,23,15
300000,100000,3000,500,15,4,24,19
300000,100000,3000,500,15,4,25,15
300000,100000,3000,500,15,4,26,14
300000,100000,3000,500,15,4,27,14
300000,100000,3000,500,15,4,28,20
300000,100000,3000,500,15,4,29,13
300000,100000,3000,500,15,4,30,13
300000,100000,3000,500,15,4,31,10
300000,100000,3000,500,15,4,32,11
300000,100000,3000,500,15,4,33,15
300000,100000,3000,500,15,4,34,11
300000,100000,3000,500,15,4,35,12
300000,100000,3000,500,15,4,36,14
300000,100000,3000,500,15,4,37,11
300000,100000,3000,500,15,4,38,10
300000,100000,3000,500,15,4,39,14
300000,100000,3000,500,15,4,40,9
300000,100000,3000,500,15,4,41,11
300000,100000,3000,500,15,4,42,11
300000,100000,3000,500,15,4,43,9
300000,100000,3000,500,15,4,44,16
300000,100000,3000,500,15,4,45,15
300000,100000,3000,500,15,4,46,12
300000,100000,3000,500,15,4,47,4
300000,100000,3000,500,15,4,48,18
300000,100000,3000,500,15,4,49,9
300000,100000,3000,500,15,4,50,11
300000,100000,3000,500,15,4,51,13
300000,100000,3000,500,15,4,52,17
300000,100000,3000,500,15,4,53,13
300000,100000,3000,500,15,4,54,11
300000,100000,3000,500,15,4,55,10
300000,100000,3000,500,15,4,56,12
300000,100000,3000,500,15,4,57,11
300000,100000,3000,500,15,4,58,9
300000,100000,3000,500,15,4,59,11
300000,100000,3000,500,15,4,60,19
300000,100000,3000,500,15,4,61,11
300000,100000,3000,500,15,4,62,9
300000,100000,3000,500,15,4,63,11
300000,100000,3000,500,15,4,64,17
300000,100000,3000,500,15,4,65,16
300000,100000,3000,500,15,4,66,13
300000,100000,3000,500,15,4,67,10
300000,100000,3000,500,15,4,68,9
300000,100000,3000,500,15,4,69,12
300000,100000,3000,500,15,4,70,14
300000,100000,3000,500,15,4,71,22
300000,100000,3000,500,15,4,72,18
300000,100000,3000,500,15,4,73,30
300000,100000,3000,500,15,4,74,29
300000,100000,3000,500,15,4,75,18
300000,100000,3000,500,15,4,76,30
300000,100000,3000,500,15,4,77,24
300000,100000,3000,500,15,4,78,37
300000,100000,3000,500,15,4,79,85
300000,100000,3000,500,15,4,81,1
300000,100000,3000,500,15,4,82,1
300000,100000,3000,500,15,8,0,299859
300000,100000,3000,500,15,8,1,9
300000,100000,3000,500,15,8,2,6
300000,100000,3000,500,15,8,3,5
300000,100000,3000,500,15,8,4,4
300000,100000,3000,500,15,8,6,1
300000,100000,3000,500,15,8,7,3
300000,100000,3000,500,15,8,8,4
300000,100000,3000,500,15,8,9,7
300000,100000,3000,500,15,8,10,7
300000,100000,3000,500,15,8,11,2
300000,100000,3000,500,15,8,12,2
300000,100000,3000,500,15,8,13,6
300000,100000,3000,500,15,8,14,2
300000,100000,3000,500,15,8,15,1
300000,100000,3000,500,15,8,16,1
300000,100000,3000,500,15,8,17,3
300000,100000,3000,500,15,8,19,1
300000,100000,3000,500,15,8,20,3
300000,100000,3000,500,15,8,21,1
300000,100000,3000,500,15,8,23,1
300000,100000,3000,500,15,8,24,1
300000,100000,3000,500,15,8,25,5
300000,100000,3000,500,15,8,26,2
300000,100000,3000,500,15,8,30,1
300000,100000,3000,500,15,8,31,3
300000,100000,3000,500,15,8,33,1
300000,100000,3000,500,15,8,34,1
300000,100000,3000,500,15,8,35,2
300000,100000,3000,500,15,8,37,1
300000,100000,3000,500,15,8,39,1
300000,100000,3000,500,15,8,41,1
300000,100000,3000,500,15,8,42,3
300000,100000,3000,500,15,8,44,1
300000,100000,3000,500,15,8,45,1
300000,100000,3000,500,15,8,46,1
300000,100000,3000,500,15,8,47,5
300000,100000,3000,500,15,8,48,2
300000,100000,3000,500,15,8,49,1
300000,100000,3000,500,15,8,51,2
300000,100000,3000,500,15,8,52,2
300000,100000,3000,500,15,8,54,1
300000,100000,3000,500,15,8,55,1
300000,100000,3000,500,15,8,56,1
300000,100000,3000,500,15,8,60,2
300000,100000,3000,500,15,8,61,3
300000,100000,3000,500,15,8,62,1
300000,100000,3000,500,15,8,64,1
300000,100000,3000,500,15,8,65,2
300000,100000,3000,500,15,8,67,1
300000,100000,3000,500,15,8,68,2
300000,100000,3000,500,15,8,71,1
300000,100000,3000,500,15,8,72,1
300000,100000,3000,500,15,8,73,4
300000,100000,3000,500,15,8,75,1
300000,100000,3000,500,15,8,76,1
300000,100000,3000,500,15,8,77,3
300000,100000,3000,500,15,8,78,2
300000,100000,3000,500,15,8,79,7
300000,100000,3000,500,15,16,0,300000
300000,100000,3000,500,16,2,0,296593
300000,100000,3000,500,16,2,1,263
300000,100000,3000,500,16,2,2,166
300000,100000,3000,500,16,2,3,143
300000,100000,3000,500,16,2,4,131
300000,100000,3000,500,16,2,5,82
300000,100000,3000,500,16,2,6,80
300000,100000,3000,500,16,2,7,66
300000,100000,3000,500,16,2,8,72
300000,100000,3000,500,16,2,9,83
300000,100000,3000,500,16,2,10,62
300000,100000,3000,500,16,2,11,47
300000,100000,3000,500,16,2,12,48
300000,100000,3000,500,16,2,13,45
300000,100000,3000,500,16,2,14,40
300000,100000,3000,500,16,2,15,40
300000,100000,3000,500,16,2,16,31
300000,100000,3000,500,16,2,17,27
300000,100000,3000,500,16,2,18,36
300000,100000,3000,500,16,2,19,34
300000,100000,3000,500,16,2,20,32
300000,100000,3000,500,16,2,21,19
300000,100000,3000,500,16,2,22,27
300000,100000,3000,500,16,2,23,37
300000,100000,3000,500,16,2,24,24
300000,100000,3000,500,16,2,25,43
300000,100000,3000,500,16,2,26,29
300000,100000,3000,500,16,2,27,18
300000,100000,3000,500,16,2,28,26
300000,100000,3000,500,16,2,29,19
300000,100000,3000,500,16,2,30,30
300000,100000,3000,500,16,2,31,26
300000,100000,3000,500,16,2,32,25
300000,100000,3000,500,16,2,33,35
300000,100000,3000,500,16,2,34,31
300000,100000,3000,500,16,2,35,21
300000,100000,3000,500,16,2,36,15
300000,100000,3000,500,16,2,37,24
300000,100000,3000,500,16,2,38,19
300000,100000,3000,500,16,2,39,28
300000,100000,3000,500,16,2,40,23
300000,100000,3000,500,16,2,41,28
300000,100000,3000,500,16,2,42,20
300000,100000,3000,500,16,2,43,17
300000,100000,3000,500,16,2,44,22
300000,100000,3000,500,16,2,45,14
300000,100000,3000,500,16,2,46,23
300000,100000,3000,500,16,2,47,14
300000,100000,3000,500,16,2,48,29
300000,100000,3000,500,16,2,49,19
300000,100000,3000,500,16,2,50,30
300000,100000,3000,500,16,2,51,29
300000,100000,3000,500,16,2,52,23
300000,100000,3000,500,16,2,53,14
300000,100000,3000,500,16,2,54,29
300000,100000,3000,500,16,2,55,27
300000,100000,3000,500,16,2,56,25
300000,100000,3000,500,16,2,57,25
300000,100000,3000,500,16,2,58,19
300000,100000,3000,500,16,2,59,29
300000,100000,3000,500,16,2,60,26
300000,100000,3000,500,16,2,61,27
300000,100000,3000,500,16,2,62,35
300000,100000,3000,500,16,2,63,29
300000,100000,3000,500,16,2,64,30
300000,100000,3000,500,16,2,65,31
300000,100000,3000,500,16,2,66,26
300000,100000,3000,500,16,2,67,38
300000,100000,3000,500,16,2,68,15
300000,100000,3000,500,16,2,69,26
300000,100000,3000,500,16,2,70,33
300000,100000,3000,500,16,2,71,30
300000,100000,3000,500,16,2,72,42
300000,100000,3000,500,16,2,73,37
300000,100000,3000,500,16,2,74,44
300000,100000,3000,500,16,2,75,54
300000,100000,3000,500,16,2,76,64
300000,100000,3000,500,16,2,77,60
300000,100000,3000,500,16,2,78,78
300000,100000,3000,500,16,2,79,191
300000,100000,3000,500,16,2,80,2
300000,100000,3000,500,16,2,82,1
300000,100000,3000,500,16,2,84,1
300000,100000,3000,500,16,2,94,1
300000,100000,3000,500,16,2,101,1
300000,100000,3000,500,16,2,140,1
300000,100000,3000,500,16,2,145,1
300000,100000,3000,500,16,4,0,299145
300000,100000,3000,500,16,4,1,61
300000,100000,3000,500,16,4,2,51
300000,100000,3000,500,16,4,3,29
300000,100000,3000,500,16,4,4,27
300000,100000,3000,500,16,4,5,13
300000,100000,3000,500,16,4,6,22
300000,100000,3000,500,16,4,7,11
300000,100000,3000,500,16,4,8,27
300000,100000,3000,500,16,4,9,18
300000,100000,3000,500,16,4,10,23
300000,100000,3000,500,16,4,11,14
300000,100000,3000,500,16,4,12,8
300000,100000,3000,500,16,4,13,14
300000,100000,3000,500,16,4,14,9
300000,100000,3000,500,16,4,15,14
300000,100000,3000,500,16,4,16,11
300000,100000,3000,500,16,4,17,9
300000,100000,3000,500,16,4,18,6
300000,100000,3000,500,16,4,19,7
300000,100000,3000,500,16,4,20,5
300000,100000,3000,500,16,4,21,3
300000,100000,3000,500,16,4,22,6
300000,100000,3000,500,16,4,23,7
300000,100000,3000,500,16,4,24,5
300000,100000,3000,500,16,4,25,4
300000,100000,3000,500,16,4,26,4
300000,100000,3000,500,16,4,27,4
300000,100000,3000,500,16,4,28,6
300000,100000,3000,500,16,4,29,10
300000,100000,3000,500,16,4,30,10
300000,100000,3000,500,16,4,31,13
300000,100000,3000,500,16,4,32,8
300000,100000,3000,500,16,4,33,10
300000,100000,3000,500,16,4,34,9
300000,100000,3000,500,16,4,35,5
300000,100000,3000,500,16,4,36,4
300000,100000,3000,500,16,4,37,8
300000,100000,3000,500,16,4,38,6
300000,100000,3000,500,16,4,39,6
300000,100000,3000,500,16,4,40,4
300000,100000,3000,500,16,4,41,4
300000,100000,3000,500,16,4,42,7
300000,100000,3000,500,16,4,43,4
300000,100000,3000,500,16,4,44,14
300000,100000,3000,500,16,4,45,2
300000,100000,3000,500,16,4,46,9
300000,100000,3000,500,16,4,47,8
300000,100000,3000,500,16,4,48,8
300000,100000,3000,500,16,4,49,2
300000,100000,3000,500,16,4,50,10
300000,100000,3000,500,16,4,51,10
300000,100000,3000,500,16,4,52,6
300000,100000,3000,500,16,4,53,6
300000,100000,3000,500,16,4,54,5
300000,100000,3000,500,16,4,55,4
300000,100000,3000,500,16,4,56,6
300000,100000,3000,500,16,4,57,6
300000,100000,3000,500,16,4,58,8
300000,100000,3000,500,16,4,59,7
300000,100000,3000,500,16,4,60,8
300000,100000,3000,500,16,4,61,5
300000,100000,3000,500,16,4,62,14
300000,100000,3000,500,16,4,63,5
300000,100000,3000,500,16,4,64,13
300000,100000,3000,500,16,4,65,7
300000,100000,3000,500,16,4,66,4
300000,100000,3000,500,16,4,67,6
300000,100000,3000,500,16,4,68,2
300000,100000,3000,500,16,4,69,8
300000,100000,3000,500,16,4,70,9
300000,100000,3000,500,16,4,71,7
300000,100000,3000,500,16,4,72,13
300000,100000,3000,500,16,4,73,8
300000,100000,3000,500,16,4,74,12
300000,100000,3000,500,16,4,75,16
300000,100000,3000,500,16,4,76,11
300000,100000,3000,500,16,4,77,15
300000,100000,3000,500,16,4,78,14
300000,100000,3000,500,16,4,79,39
300000,100000,3000,500,16,4,80,1
300000,100000,3000,500,16,4,140,1
300000,100000,3000,500,16,8,0,299977
300000,100000,3000,500,16,8,1,2
300000,100000,3000,500,16,8,2,1
300000,100000,3000,500,16,8,3,2
300000,100000,3000,500,16,8,7,1
300000,100000,3000,500,16,8,28,1
300000,100000,3000,500,16,8,30,1
300000,100000,3000,500,16,8,38,1
300000,100000,3000,500,16,8,41,1
300000,100000,3000,500,16,8,47,1
300000,100000,3000,500,16,8,48,1
300000,100000,3000,500,16,8,49,1
300000,100000,3000,500,16,8,51,1
300000,100000,3000,500,16,8,52,1
300000,100000,3000,500,16,8,55,1
300000,100000,3000,500,16,8,68,1
300000,100000,3000,500,16,8,73,1
300000,100000,3000,500,16,8,74,1
300000,100000,3000,500,16,8,77,2
300000,100000,3000,500,16,8,79,2
300000,100000,3000,500,16,16,0,300000
300000,100000,3000,500,17,2,0,298261
300000,100000,3000,500,17,2,1,141
300000,100000,3000,500,17,2,2,89
300000,100000,3000,500,17,2,3,74
300000,100000,3000,500,17,2,4,44
300000,100000,3000,500,17,2,5,36
300000,100000,3000,500,17,2,6,51
300000,100000,3000,500,17,2,7,36
300000,100000,3000,500,17,2,8,25
300000,100000,3000,500,17,2,9,41
300000,100000,3000,500,17,2,10,32
300000,100000,3000,500,17,2,11,16
300000,100000,3000,500,17,2,12,22
300000,100000,3000,500,17,2,13,19
300000,100000,3000,500,17,2,14,22
300000,100000,3000,500,17,2,15,30
300000,100000,3000,500,17,2,16,16
300000,100000,3000,500,17,2,17,22
300000,100000,3000,500,17,2,18,19
300000,100000,3000,500,17,2,19,13
300000,100000,3000,500,17,2,20,19
300000,100000,3000,500,17,2,21,12
300000,100000,3000,500,17,2,22,10
300000,100000,3000,500,17,2,23,18
300000,100000,3000,500,17,2,24,12
300000,100000,3000,500,17,2,25,16
300000,100000,3000,500,17,2,26,20
300000,100000,3000,500,17,2,27,13
300000,100000,3000,500,17,2,28,15
300000,100000,3000,500,17,2,29,17
300000,100000,3000,500,17,2,30,14
300000,100000,3000,500,17,2,31,17
300000,100000,3000,500,17,2,32,12
300000,100000,3000,500,17,2,33,8
300000,100000,3000,500,17,2,34,18
300000,100000,3000,500,17,2,35,13
300000,100000,3000,500,17,2,36,14
300000,100000,3000,500,17,2,37,7
300000,100000,3000,500,17,2,38,16
300000,100000,3000,500,17,2,39,10
300000,100000,3000,500,17,2,40,17
300000,100000,3000,500,17,2,41,13
300000,100000,3000,500,17,2,42,13
300000,100000,3000,500,17,2,43,7
300000,100000,3000,500,17,2,44,13
300000,100000,3000,500,17,2,45,9
300000,100000,3000,500,17,2,46,13
300000,100000,3000,500,17,2,47,10
300000,100000,3000,500,17,2,48,8
300000,100000,3000,500,17,2,49,12
300000,100000,3000,500,17,2,50,11
300000,100000,3000,500,17,2,51,9
300000,100000,3000,500,17,2,52,14
300000,100000,3000,500,17,2,53,12
300000,100000,3000,500,17,2,54,11
300000,100000,3000,500,17,2,55,14
300000,100000,3000,500,17,2,56,13
300000,100000,3000,500,17,2,57,11
300000,100000,3000,500,17,2,58,13
300000,100000,3000,500,17,2,59,13
300000,100000,3000,500,17,2,60,15
300000,100000,3000,500,17,2,61,9
300000,100000,3000,500,17,2,62,19
300000,100000,3000,500,17,2,63,14
300000,100000,3000,500,17,2,64,16
300000,100000,3000,500,17,2,65,23
300000,100000,3000,500,17,2,66,6
300000,100000,3000,500,17,2,67,24
300000,100000,3000,500,17,2,68,18
300000,100000,3000,500,17,2,69,19
300000,100000,3000,500,17,2,70,18
300000,100000,3000,500,17,2,71,16
300000,100000,3000,500,17,2,72,28
300000,100000,3000,500,17,2,73,27
300000,100000,3000,500,17,2,74,15
300000,100000,3000,500,17,2,75,30
300000,100000,3000,500,17,2,76,26
300000,100000,3000,500,17,2,77,25
300000,100000,3000,500,17,2,78,34
300000,100000,3000,500,17,2,79,92
300000,100000,3000,500,17,4,0,299564
300000,100000,3000,500,17,4,1,41
300000,100000,3000,500,17,4,2,40
300000,100000,3000,500,17,4,3,21
300000,100000,3000,500,17,4,4,8
300000,100000,3000,500,17,4,5,12
300000,100000,3000,500,17,4,6,11
300000,100000,3000,500,17,4,7,7
300000,100000,3000,500,17,4,8,6
300000,100000,3000,500,17,4,9,9
300000,100000,3000,500,17,4,10,8
300000,100000,3000,500,17,4,11,5
300000,100000,3000,500,17,4,12,8
300000,100000,3000,500,17,4,13,3
300000,100000,3000,500,17,4,14,4
300000,100000,3000,500,17,4,15,6
300000,100000,3000,500,17,4,16,7
300000,100000,3000,500,17,4,17,5
300000,100000,3000,500,17,4,18,4
300000,100000,3000,500,17,4,19,10
300000,100000,3000,500,17,4,20,2
300000,100000,3000,500,17,4,21,3
300000,100000,3000,500,17,4,22,2
300000,100000,3000,500,17,4,23,4
300000,100000,3000,500,17,4,24,7
300000,100000,3000,500,17,4,25,6
300000,100000,3000,500,17,4,26,3
300000,100000,3000,500,17,4,27,1
300000,100000,3000,500,17,4,28,2
300000,100000,3000,500,17,4,29,8
300000,100000,3000,500,17,4,30,1
300000,100000,3000,500,17,4,31,2
300000,100000,3000,500,17,4,33,2
300000,100000,3000,500,17,4,34,2
300000,100000,3000,500,17,4,36,5
300000,100000,3000,500,17,4,38,3
300000,100000,3000,500,17,4,39,1
300000,100000,3000,500,17,4,40,2
300000,100000,3000,500,17,4,41,1
300000,100000,3000,500,17,4,43,1
300000,100000,3000,500,17,4,44,2
300000,100000,3000,500,17,4,45,4
300000,100000,3000,500,17,4,46,1
300000,100000,3000,500,17,4,47,4
300000,100000,3000,500,17,4,48,1
300000,100000,3000,500,17,4,49,4
300000,100000,3000,500,17,4,50,1
300000,100000,3000,500,17,4,51,2
300000,100000,3000,500,17,4,52,1
300000,100000,3000,500,17,4,53,4
300000,100000,3000,500,17,4,54,2
300000,100000,3000,500,17,4,55,1
300000,100000,3000,500,17,4,56,1
300000,100000,3000,500,17,4,57,8
300000,100000,3000,500,17,4,58,3
300000,100000,3000,500,17,4,59,2
300000,100000,3000,500,17,4,60,3
300000,100000,3000,500,17,4,61,4
300000,100000,3000,500,17,4,62,6
300000,100000,3000,500,17,4,63,6
300000,100000,3000,500,17,4,64,4
300000,100000,3000,500,17,4,65,8
300000,100000,3000,500,17,4,66,3
300000,100000,3000,500,17,4,67,3
300000,100000,3000,500,17,4,68,5
300000,100000,3000,500,17,4,69,2
300000,100000,3000,500,17,4,70,3
300000,100000,3000,500,17,4,71,3
300000,100000,3000,500,17,4,72,4
300000,100000,3000,500,17,4,73,8
300000,100000,3000,500,17,4,74,6
300000,100000,3000,500,17,4,75,7
300000,100000,3000,500,17,4,76,13
