30000000,100000,3000,"zipf3000",14,4,0,29658988
30000000,100000,3000,"zipf3000",14,4,5,7083
30000000,100000,3000,"zipf3000",14,4,6,41123
30000000,100000,3000,"zipf3000",14,4,7,38724
30000000,100000,3000,"zipf3000",14,4,8,25116
30000000,100000,3000,"zipf3000",14,4,9,23759
30000000,100000,3000,"zipf3000",14,4,10,17637
30000000,100000,3000,"zipf3000",14,4,11,16512
30000000,100000,3000,"zipf3000",14,4,12,13751
30000000,100000,3000,"zipf3000",14,4,13,10129
30000000,100000,3000,"zipf3000",14,4,14,9793
30000000,100000,3000,"zipf3000",14,4,15,8127
30000000,100000,3000,"zipf3000",14,4,16,8257
30000000,100000,3000,"zipf3000",14,4,17,6405
30000000,100000,3000,"zipf3000",14,4,18,6256
30000000,100000,3000,"zipf3000",14,4,19,4861
30000000,100000,3000,"zipf3000",14,4,20,5672
30000000,100000,3000,"zipf3000",14,4,21,3811
30000000,100000,3000,"zipf3000",14,4,22,4201
30000000,100000,3000,"zipf3000",14,4,23,4448
30000000,100000,3000,"zipf3000",14,4,24,3132
30000000,100000,3000,"zipf3000",14,4,25,3954
30000000,100000,3000,"zipf3000",14,4,26,2407
30000000,100000,3000,"zipf3000",14,4,27,2943
30000000,100000,3000,"zipf3000",14,4,28,1852
30000000,100000,3000,"zipf3000",14,4,29,2507
30000000,100000,3000,"zipf3000",14,4,30,1978
30000000,100000,3000,"zipf3000",14,4,31,2426
30000000,100000,3000,"zipf3000",14,4,32,1850
30000000,100000,3000,"zipf3000",14,4,33,1861
30000000,100000,3000,"zipf3000",14,4,34,2285
30000000,100000,3000,"zipf3000",14,4,35,1611
30000000,100000,3000,"zipf3000",14,4,36,1741
30000000,100000,3000,"zipf3000",14,4,37,1442
30000000,100000,3000,"zipf3000",14,4,38,1414
30000000,100000,3000,"zipf3000",14,4,39,1219
30000000,100000,3000,"zipf3000",14,4,40,1670
30000000,100000,3000,"zipf3000",14,4,41,803
30000000,100000,3000,"zipf3000",14,4,42,1625
30000000,100000,3000,"zipf3000",14,4,43,996
30000000,100000,3000,"zipf3000",14,4,44,1254
30000000,100000,3000,"zipf3000",14,4,45,952
30000000,100000,3000,"zipf3000",14,4,46,800
