300000,100000,3000,"normal",14,4,0,296654
300000,100000,3000,"normal",14,4,1,280
300000,100000,3000,"normal",14,4,2,161
300000,100000,3000,"normal",14,4,3,114
300000,100000,3000,"normal",14,4,4,99
300000,100000,3000,"normal",14,4,5,88
300000,100000,3000,"normal",14,4,6,72
300000,100000,3000,"normal",14,4,7,72
300000,100000,3000,"normal",14,4,8,61
300000,100000,3000,"normal",14,4,9,64
300000,100000,3000,"normal",14,4,10,58
300000,100000,3000,"normal",14,4,11,56
300000,100000,3000,"normal",14,4,12,50
300000,100000,3000,"normal",14,4,13,40
300000,100000,3000,"normal",14,4,14,56
300000,100000,3000,"normal",14,4,15,44
300000,100000,3000,"normal",14,4,16,38
300000,100000,3000,"normal",14,4,17,25
300000,100000,3000,"normal",14,4,18,27
300000,100000,3000,"normal",14,4,19,32
300000,100000,3000,"normal",14,4,20,35
300000,100000,3000,"normal",14,4,21,25
300000,100000,3000,"normal",14,4,22,22
300000,100000,3000,"normal",14,4,23,38
300000,100000,3000,"normal",14,4,24,35
300000,100000,3000,"normal",14,4,25,39
300000,100000,3000,"normal",14,4,26,28
300000,100000,3000,"normal",14,4,27,25
300000,100000,3000,"normal",14,4,28,27
300000,100000,3000,"normal",14,4,29,25
300000,100000,3000,"normal",14,4,30,25
300000,100000,3000,"normal",14,4,31,34
300000,100000,3000,"normal",14,4,32,25
300000,100000,3000,"normal",14,4,33,31
300000,100000,3000,"normal",14,4,34,28
300000,100000,3000,"normal",14,4,35,15
300000,100000,3000,"normal",14,4,36,26
300000,100000,3000,"normal",14,4,37,22
300000,100000,3000,"normal",14,4,38,30
300000,100000,3000,"normal",14,4,39,25
300000,100000,3000,"normal",14,4,40,31
300000,100000,3000,"normal",14,4,41,28
300000,100000,3000,"normal",14,4,42,17
300000,100000,3000,"normal",14,4,43,19
300000,100000,3000,"normal",14,4,44,16
300000,100000,3000,"normal",14,4,45,22
300000,100000,3000,"normal",14,4,46,18
300000,100000,3000,"normal",14,4,47,31
300000,100000,3000,"normal",14,4,48,27
300000,100000,3000,"normal",14,4,49,19
300000,100000,3000,"normal",14,4,50,23
300000,100000,3000,"normal",14,4,51,25
300000,100000,3000,"normal",14,4,52,17
300000,100000,3000,"normal",14,4,53,16
300000,100000,3000,"normal",14,4,54,26
300000,100000,3000,"normal",14,4,55,22
300000,100000,3000,"normal",14,4,56,19
300000,100000,3000,"normal",14,4,57,25
300000,100000,3000,"normal",14,4,58,28
300000,100000,3000,"normal",14,4,59,22
300000,100000,3000,"normal",14,4,60,27
300000,100000,3000,"normal",14,4,61,28
300000,100000,3000,"normal",14,4,62,34
300000,100000,3000,"normal",14,4,63,25
300000,100000,3000,"normal",14,4,64,24
300000,100000,3000,"normal",14,4,65,25
300000,100000,3000,"normal",14,4,66,19
300000,100000,3000,"normal",14,4,67,30
300000,100000,3000,"normal",14,4,68,23
300000,100000,3000,"normal",14,4,69,38
300000,100000,3000,"normal",14,4,70,29
300000,100000,3000,"normal",14,4,71,37
300000,100000,3000,"normal",14,4,72,42
300000,100000,3000,"normal",14,4,73,40
300000,100000,3000,"normal",14,4,74,54
300000,100000,3000,"normal",14,4,75,61
300000,100000,3000,"normal",14,4,76,52
300000,100000,3000,"normal",14,4,77,48
300000,100000,3000,"normal",14,4,78,75
300000,100000,3000,"normal",14,4,79,181
300000,100000,3000,"normal",14,4,82,1
300000,100000,3000,"normal",14,4,84,1
300000,100000,3000,"normal",14,4,94,2
300000,100000,3000,"normal",14,4,101,2
300000,100000,3000,"normal",14,8,0,299799
300000,100000,3000,"normal",14,8,1,16
300000,100000,3000,"normal",14,8,2,15
300000,100000,3000,"normal",14,8,3,9
300000,100000,3000,"normal",14,8,4,5
300000,100000,3000,"normal",14,8,5,2
300000,100000,3000,"normal",14,8,6,3
300000,100000,3000,"normal",14,8,7,4
300000,100000,3000,"normal",14,8,8,6
300000,100000,3000,"normal",14,8,9,9
300000,100000,3000,"normal",14,8,10,4
300000,100000,3000,"normal",14,8,11,1
300000,100000,3000,"normal",14,8,12,6
300000,100000,3000,"normal",14,8,13,2
300000,100000,3000,"normal",14,8,15,6
300000,100000,3000,"normal",14,8,16,4
300000,100000,3000,"normal",14,8,17,3
300000,100000,3000,"normal",14,8,18,1
300000,100000,3000,"normal",14,8,19,2
300000,100000,3000,"normal",14,8,20,1
300000,100000,3000,"normal",14,8,21,3
300000,100000,3000,"normal",14,8,22,2
300000,100000,3000,"normal",14,8,23,3
300000,100000,3000,"normal",14,8,24,1
300000,100000,3000,"normal",14,8,26,1
300000,100000,3000,"normal",14,8,27,6
300000,100000,3000,"normal",14,8,30,2
300000,100000,3000,"normal",14,8,31,5
300000,100000,3000,"normal",14,8,32,1
300000,100000,3000,"normal",14,8,33,1
300000,100000,3000,"normal",14,8,34,2
300000,100000,3000,"normal",14,8,35,2
300000,100000,3000,"normal",14,8,36,3
300000,100000,3000,"normal",14,8,38,1
300000,100000,3000,"normal",14,8,39,1
300000,100000,3000,"normal",14,8,40,3
300000,100000,3000,"normal",14,8,41,1
300000,100000,3000,"normal",14,8,42,1
300000,100000,3000,"normal",14,8,43,1
300000,100000,3000,"normal",14,8,44,4
300000,100000,3000,"normal",14,8,45,1
300000,100000,3000,"normal",14,8,46,1
300000,100000,3000,"normal",14,8,47,5
300000,100000,3000,"normal",14,8,48,2
300000,100000,3000,"normal",14,8,51,1
300000,100000,3000,"normal",14,8,52,1
300000,100000,3000,"normal",14,8,56,1
300000,100000,3000,"normal",14,8,57,1
300000,100000,3000,"normal",14,8,61,1
300000,100000,3000,"normal",14,8,62,1
300000,100000,3000,"normal",14,8,63,1
300000,100000,3000,"normal",14,8,64,1
300000,100000,3000,"normal",14,8,65,3
300000,100000,3000,"normal",14,8,67,1
300000,100000,3000,"normal",14,8,68,2
300000,100000,3000,"normal",14,8,72,2
300000,100000,3000,"normal",14,8,73,3
300000,100000,3000,"normal",14,8,74,2
300000,100000,3000,"normal",14,8,75,3
300000,100000,3000,"normal",14,8,76,6
300000,100000,3000,"normal",14,8,77,5
300000,100000,3000,"normal",14,8,78,3
300000,100000,3000,"normal",14,8,79,11
300000,100000,3000,"normal",14,16,0,299998
300000,100000,3000,"normal",14,16,4,1
300000,100000,3000,"normal",14,16,50,1
300000,100000,3000,"normal",15,2,0,293389
300000,100000,3000,"normal",15,2,1,521
300000,100000,3000,"normal",15,2,2,329
300000,100000,3000,"normal",15,2,3,242
300000,100000,3000,"normal",15,2,4,218
300000,100000,3000,"normal",15,2,5,170
300000,100000,3000,"normal",15,2,6,166
300000,100000,3000,"normal",15,2,7,134
300000,100000,3000,"normal",15,2,8,125
300000,100000,3000,"normal",15,2,9,111
300000,100000,3000,"normal",15,2,10,121
300000,100000,3000,"normal",15,2,11,96
300000,100000,3000,"normal",15,2,12,101
300000,100000,3000,"normal",15,2,13,99
300000,100000,3000,"normal",15,2,14,81
300000,100000,3000,"normal",15,2,15,89
300000,100000,3000,"normal",15,2,16,52
300000,100000,3000,"normal",15,2,17,80
300000,100000,3000,"normal",15,2,18,59
300000,100000,3000,"normal",15,2,19,82
300000,100000,3000,"normal",15,2,20,76
300000,100000,3000,"normal",15,2,21,68
300000,100000,3000,"normal",15,2,22,68
300000,100000,3000,"normal",15,2,23,66
300000,100000,3000,"normal",15,2,24,57
300000,100000,3000,"normal",15,2,25,58
300000,100000,3000,"normal",15,2,26,55
300000,100000,3000,"normal",15,2,27,60
300000,100000,3000,"normal",15,2,28,45
300000,100000,3000,"normal",15,2,29,50
300000,100000,3000,"normal",15,2,30,50
300000,100000,3000,"normal",15,2,31,44
300000,100000,3000,"normal",15,2,32,52
300000,100000,3000,"normal",15,2,33,44
300000,100000,3000,"normal",15,2,34,65
300000,100000,3000,"normal",15,2,35,47
300000,100000,3000,"normal",15,2,36,54
300000,100000,3000,"normal",15,2,37,46
300000,100000,3000,"normal",15,2,38,41
300000,100000,3000,"normal",15,2,39,43
300000,100000,3000,"normal",15,2,40,47
300000,100000,3000,"normal",15,2,41,57
300000,100000,3000,"normal",15,2,42,54
300000,100000,3000,"normal",15,2,43,54
300000,100000,3000,"normal",15,2,44,36
300000,100000,3000,"normal",15,2,45,35
300000,100000,3000,"normal",15,2,46,34
300000,100000,3000,"normal",15,2,47,39
300000,100000,3000,"normal",15,2,48,42
300000,100000,3000,"normal",15,2,49,39
300000,100000,3000,"normal",15,2,50,56
300000,100000,3000,"normal",15,2,51,50
300000,100000,3000,"normal",15,2,52,46
300000,100000,3000,"normal",15,2,53,48
300000,100000,3000,"normal",15,2,54,49
300000,100000,3000,"normal",15,2,55,48
300000,100000,3000,"normal",15,2,56,38
300000,100000,3000,"normal",15,2,57,55
300000,100000,3000,"normal",15,2,58,62
300000,100000,3000,"normal",15,2,59,50
300000,100000,3000,"normal",15,2,60,51
300000,100000,3000,"normal",15,2,61,60
300000,100000,3000,"normal",15,2,62,58
300000,100000,3000,"normal",15,2,63,51
300000,100000,3000,"normal",15,2,64,53
300000,100000,3000,"normal",15,2,65,62
300000,100000,3000,"normal",15,2,66,55
300000,100000,3000,"normal",15,2,67,76
300000,100000,3000,"normal",15,2,68,42
300000,100000,3000,"normal",15,2,69,44
300000,100000,3000,"normal",15,2,70,59
300000,100000,3000,"normal",15,2,71,62
300000,100000,3000,"normal",15,2,72,79
300000,100000,3000,"normal",15,2,73,87
300000,100000,3000,"normal",15,2,74,78
300000,100000,3000,"normal",15,2,75,85
300000,100000,3000,"normal",15,2,76,98
300000,100000,3000,"normal",15,2,77,113
300000,100000,3000,"normal",15,2,78,158
300000,100000,3000,"normal",15,2,79,314
300000,100000,3000,"normal",15,2,80,4
300000,100000,3000,"normal",15,2,81,1
300000,100000,3000,"normal",15,2,82,2
300000,100000,3000,"normal",15,2,86,1
300000,100000,3000,"normal",15,2,89,1
300000,100000,3000,"normal",15,2,91,1
300000,100000,3000,"normal",15,2,95,1
300000,100000,3000,"normal",15,2,98,2
300000,100000,3000,"normal",15,2,99,1
300000,100000,3000,"normal",15,2,100,1
300000,100000,3000,"normal",15,2,109,1
300000,100000,3000,"normal",15,2,121,1
300000,100000,3000,"normal",15,2,132,1
300000,100000,3000,"normal",15,2,136,1
300000,100000,3000,"normal",15,2,140,1
300000,100000,3000,"normal",15,2,143,1
300000,100000,3000,"normal",15,2,158,1
300000,100000,3000,"normal",15,4,0,298265
300000,100000,3000,"normal",15,4,1,143
300000,100000,3000,"normal",15,4,2,86
300000,100000,3000,"normal",15,4,3,71
300000,100000,3000,"normal",15,4,4,52
300000,100000,3000,"normal",15,4,5,47
300000,100000,3000,"normal",15,4,6,38
300000,100000,3000,"normal",15,4,7,32
300000,100000,3000,"normal",15,4,8,31
300000,100000,3000,"normal",15,4,9,34
300000,100000,3000,"normal",15,4,10,30
300000,100000,3000,"normal",15,4,11,24
300000,100000,3000,"normal",15,4,12,21
300000,100000,3000,"normal",15,4,13,27
300000,100000,3000,"normal",15,4,14,20
300000,100000,3000,"normal",15,4,15,30
300000,100000,3000,"normal",15,4,16,16
300000,100000,3000,"normal",15,4,17,27
300000,100000,3000,"normal",15,4,18,15
300000,100000,3000,"normal",15,4,19,18
300000,100000,3000,"normal",15,4,20,12
300000,100000,3000,"normal",15,4,21,20
300000,100000,3000,"normal",15,4,22,15
300000,100000,3000,"normal",15,4,23,16
300000,100000,3000,"normal",15,4,24,20
300000,100000,3000,"normal",15,4,25,16
300000,100000,3000,"normal",15,4,26,17
300000,100000,3000,"normal",15,4,27,12
300000,100000,3000,"normal",15,4,28,17
300000,100000,3000,"normal",15,4,29,15
300000,100000,3000,"normal",15,4,30,15
