"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27591
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25974
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26970
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27150
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25911
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26050
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26502
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25949
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26410
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26381
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26063
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26865
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26873
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25206
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25503
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26749
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26101
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26165
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26548
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27150
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26391
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26132
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26319
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26891
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25396
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26681
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26176
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25455
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26296
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26037
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26844
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25376
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26757
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26557
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27003
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26134
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26570
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25533
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25750
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27716
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25764
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25994
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25294
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26238
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25433
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25006
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25392
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25891
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26609
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26428
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26774
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25952
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25029
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24804
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25534
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26358
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26833
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26424
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25610
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26792
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25712
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26965
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25820
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27148
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25638
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25400
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26257
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24949
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27383
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26611
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25003
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25368
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25829
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26464
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26686
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26077
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27180
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24797
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27833
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26007
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24803
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25466
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27633
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26272
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26928
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26828
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26427
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24144
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26643
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26355
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26206
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27996
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27140
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26442
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27842
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26939
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25339
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25842
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27508
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26010
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25110
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28180
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24687
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26374
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26200
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27001
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27404
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25793
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25397
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24706
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27297
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24760
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25870
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27053
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25638
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25467
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27037
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25048
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26319
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25945
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26551
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27036
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25532
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28652
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28510
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26057
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25140
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27512
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26389
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24647
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26803
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27161
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26826
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26403
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26170
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25837
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27079
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26739
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26274
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27766
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26018
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25722
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26444
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25702
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25428
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25708
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27080
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26004
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28119
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27872
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26534
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24783
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26938
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26155
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25699
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26512
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25853
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26064
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25510
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25280
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24398
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26069
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27641
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25680
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26000
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24800
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27171
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26820
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26472
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25686
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26428
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24624
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26334
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26011
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26702
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27012
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27541
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27115
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25557
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26373
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25552
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24908
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27448
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26584
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27053
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26254
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28127
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25444
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26641
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25360
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26626
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27585
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26264
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26144
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25323
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25828
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26733
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25936
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26240
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26190
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27268
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28940
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26893
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24988
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27178
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26080
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25856
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25982
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26380
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24473
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25575
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26037
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26738
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26996
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25733
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26562
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28569
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26842
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26448
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28043
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25939
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26026
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25326
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26920
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26248
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26777
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25742
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25399
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26198
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26910
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25326
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25437
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25639
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25781
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28455
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27788
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26983
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24962
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28553
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26321
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26186
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26633
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,29305
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,29542
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,29682
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28702
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,29334
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,29527
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,29746
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27367
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26236
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26892
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25563
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25749
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25161
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27506
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25415
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26117
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28976
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25803
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26116
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27977
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25869
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25341
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25931
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,28139
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27279
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26674
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25419
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25344
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25766
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25066
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25995
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26413
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26200
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25447
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25791
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25793
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,26291
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27293
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25701
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27047
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,25092
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24539
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,24797
"int",10000000,100000,1,0.000333333,17,0,0,0,0,40000,27806
