"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,4,1,0,0,4995,2215
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,4,1,0,0,4995,2210
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,4,1,0,0,4995,2212
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,2246
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1562
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1550
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1536
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1513
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1789
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1658
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1532
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1767
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,0,0,0,5124,1899
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2391
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2522
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2527
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2530
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2566
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2531
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2212
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2213
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2223
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,8,1,0,0,5601,2221
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,63
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,64
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,64
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,68
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,67
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,79
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,63
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,63
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,63
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,0,1,0,12491,68
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,192
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,194
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,196
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,196
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,198
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,213
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,197
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,211
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,195
"ORDER-LINE","OL_I_ID","int",1000000,100000,-1,-1,17,0,1,0,1,25886,191
